MonitorID,CameraID,DeploymentPeriodID,VideoID,Date,Time,CommonName,ScientificName,NumberOfIndividuals,IdentifiedBy,NeedsReview,Notes
MON17,NWJ18,DP20260607TO20260615,DSCF0026,6/11/2026,15:38,Green Acouchi,Myoprocta pratti,1,Nico Jaworski,FALSE,
MON17,NWJ18,DP20260607TO20260615,DSCF0027,6/11/2026,22:18,Green Acouchi,Myoprocta pratti,1,Nico Jaworski,TRUE,
MON17,NWJ18,DP20260607TO20260615,DSCF0029,6/15/2026,7:22,Pale-winged Trumpeter,Psophia leucoptera,4,Nico Jaworski,FALSE,
MON17,NWJ18,DP20260607TO20260615,DSCF0030,6/15/2026,7:22,Pale-winged Trumpeter,Psophia leucoptera,1,Nico Jaworski,FALSE,
MON14,NWJ10,DP20260607TO20260615,DSCF0061,6/9/2026,13:11,Green Acouchi,Myoprocta pratti,1,Connor Munro,FALSE,
MON14,NWJ10,DP20260607TO20260615,DSCF0063,6/9/2026,17:44,Wood quail,N/A,2,Connor Munro,FALSE,
MON14,NWJ10,DP20260607TO20260615,DSCF0064,6/10/2026,3:14,Mouse,N/A,1,Connor Munro,FALSE,
MON14,NWJ10,DP20260607TO20260615,DSCF0066,6/10/2026,9:49,Black Acouti,Dasyprocta fuliginosa,1,Connor Munro,FALSE,
MON14,NWJ10,DP20260607TO20260615,DSCF0068,6/10/2026,13:27,American Red Brocket Deer,Mazama americana,1,Connor Munro,FALSE,
MON14,NWJ10,DP20260607TO20260615,DSCF0069,6/10/2026,13:27,American Red Brocket Deer,Mazama americana,1,Connor Munro,FALSE,
MON14,NWJ10,DP20260607TO20260615,DSCF0071,6/10/2026,17:19,Little Tinamou,Cryptullerus soui,1,Connor Munro,FALSE,
MON14,NWJ10,DP20260607TO20260615,DSCF0072,6/10/2026,17:35,Green Acouchi,Myoprocta pratti,1,Connor Munro,FALSE,
MON14,NWJ10,DP20260607TO20260615,DSCF0073,6/10/2026,18:02,Green Acouchi,Myoprocta pratti,1,Connor Munro,FALSE,
MON14,NWJ10,DP20260607TO20260615,DSCF0075,6/10/2026,18:06,Green Acouchi,Myoprocta pratti,1,Connor Munro,FALSE,
MON18,NWJ14,DP20260607TO20260615,DSCF0010,6/8/2026,10:21,Salvin's Currasow,Mitu salvini,1,Nico Jaworski,FALSE,
MON18,NWJ14,DP20260607TO20260615,DSCF0011,6/8/2026,10:21,Salvin's Currasow,Mitu salvini,1,Nico Jaworski,FALSE,
MON18,NWJ14,DP20260607TO20260615,DSCF0012,6/8/2026,10:21,Salvin's Currasow,Mitu salvini,1,Nico Jaworski,FALSE,
MON18,NWJ14,DP20260607TO20260615,DSCF0013,6/9/2026,0:42,Common Black-eared Opossum,Didelphis marsupialis,1,Nico Jaworski,FALSE,
MON18,NWJ14,DP20260607TO20260615,DSCF0014,6/9/2026,19:22,Nine-banded armadillo,Dasypus novemcinctus,1,Nico Jaworski,FALSE,
MON18,NWJ14,DP20260607TO20260615,DSCF0015,6/9/2026,21:44,Mouse,N/A,1,Nico Jaworski,FALSE,
MON18,NWJ14,DP20260607TO20260615,DSCF0016,6/11/2026,18:29,Common Black-eared Opossum,Didelphis marsupialis,1,Nico Jaworski,FALSE,
MON18,NWJ14,DP20260607TO20260615,DSCF0017,6/11/2026,18:29,Common Black-eared Opossum,Didelphis marsupialis,1,Nico Jaworski,FALSE,
MON18,NWJ14,DP20260607TO20260615,DSCF0019,6/15/2026,1:05,Common Black-eared Opossum,Didelphis marsupialis,1,Nico Jaworski,FALSE,
MON18,NWJ14,DP20260607TO20260615,DSCF0020,6/15/2026,8:00,Great Tinamou,Tinamus major,1,Nico Jaworski,TRUE,Unsure on ID
MON16,NWJ17,DP20260607TO20260615,DSCF0064,6/12/2026,2:11,Common Black-eared Opossum,Didelphis marsupialis,1,Addy Shultz,FALSE,
MON16,NWJ17,DP20260607TO20260615,DSCF0065,6/12/2026,2:13,Common Black-eared Opossum,Didelphis marsupialis,1,Addy Shultz,FALSE,
MON16,NWJ17,DP20260607TO20260615,DSCF0070,6/12/2026,23:37,Common Black-eared Opossum,Didelphis marsupialis,1,Addy Shultz,FALSE,
MON16,NWJ17,DP20260607TO20260615,DSCF0071,6/13/2026,16:54,Grey-winged Trumpeter,Psophia crepitans,4,Addy Shultz,FALSE,
MON16,NWJ17,DP20260607TO20260615,DSCF0072,6/13/2026,16:54,Grey-winged Trumpeter,Psophia crepitans,3,Addy Shultz,FALSE,
MON16,NWJ17,DP20260607TO20260615,DSCF0073,6/13/2026,21:25,Common Black-eared Opossum,Didelphis marsupialis,1,Addy Shultz,FALSE,
MON16,NWJ17,DP20260607TO20260615,DSCF0074,6/14/2026,3:29,Common Black-eared Opossum,Didelphis marsupialis,1,Addy Shultz,FALSE,
MON16,NWJ17,DP20260607TO20260615,DSCF0075,6/14/2026,9:26,Black Agouti,Dasyprocta fuliginosa,1,Addy Shultz,FALSE,
MON16,NWJ17,DP20260607TO20260615,DSCF0076,6/14/2026,20:43,Lowland Paca,Cuniculus paca,1,Addy Shultz,FALSE,
MON16,NWJ17,DP20260607TO20260615,DSCF0077,6/14/2026,20:44,Lowland Paca,Cuniculus paca,1,Addy Shultz,FALSE,
MON16,NWJ17,DP20260607TO20260615,DSCF0079,6/15/2026,0:30,Common Black-eared Opossum,Didelphis marsupialis,1,Addy Shultz,FALSE,
MON16,NWJ17,DP20260607TO20260615,DSCF0080,6/15/2026,0:48,Common Black-eared Opossum,Didelphis marsupialis,1,Addy Shultz,FALSE,
MON16,NWJ17,DP20260607TO20260615,DSCF0081,6/15/2026,6:18,Pale-winged Trumpeter,Psophia leucoptera,3,Addy Shultz,TRUE,Maybe grey-winged
MON14,NWJ10,DP20260607TO20260615,DSCF0077,6/10/2026,23:40,Lowland paca,Cuniculus paca,1,Connor Munro,FALSE,
MON14,NWJ10,DP20260607TO20260615,DSCF0078,6/11/2026,6:16,Green Acouchi,Myoprocta pratti,1,Connor Munro,FALSE,
MON14,NWJ10,DP20260607TO20260615,DSCF0079,6/11/2026,6:16,Green Acouchi,Myoprocta pratti,1,Connor Munro,FALSE,
MON14,NWJ10,DP20260607TO20260615,DSCF0080,6/11/2026,6:17,Green Acouchi,Myoprocta pratti,1,Connor Munro,FALSE,
MON14,NWJ10,DP20260607TO20260615,DSCF0081,6/11/2026,6:24,Grey-winged Trumpeter,Psophia crepitans,1,Connor Munro,FALSE,
MON14,NWJ10,DP20260607TO20260615,DSCF0082,6/11/2026,6:24,Grey-winged Trumpeter,Psophia crepitans,1,Connor Munro,FALSE,
MON19,NWJ04,DP20260607TO20260615,DSCF0006,6/7/2026,21:37,Lowland Tapir,Tapirus terrestris,1,Nico Jaworski,FALSE,
MON19,NWJ04,DP20260607TO20260615,DSCF0007,6/7/2026,21:37,Lowland Tapir,Tapirus terrestris,1,Nico Jaworski,FALSE,
MON19,NWJ04,DP20260607TO20260615,DSCF0008,6/10/2026,11:03,Black Acouti,Dasyprocta fuliginosa,1,Nico Jaworski,FALSE,
MON19,NWJ04,DP20260607TO20260615,DSCF0009,6/13/2026,6:56,Green Acouchi,Myoprocta pratti,1,Nico Jaworski,FALSE,
MON19,NWJ04,DP20260607TO20260615,DSCF0011,6/13/2026,6:58,Green Acouchi,Myoprocta pratti,1,Nico Jaworski,FALSE,
MON19,NWJ04,DP20260607TO20260615,DSCF0012,6/13/2026,7:15,Marbled Wood-Quail,Odontophorus gujanensis,1,Nico Jaworski,FALSE,
MON19,NWJ04,DP20260607TO20260615,DSCF0013,6/13/2026,7:16,Marbled Wood-Quail,Odontophorus gujanensis,5,Nico Jaworski,FALSE,
MON19,NWJ04,DP20260607TO20260615,DSCF0013,6/13/2026,7:16,Green Acouchi,Myoprocta pratti,1,Nico Jaworski,FALSE,
MON19,NWJ04,DP20260607TO20260615,DSCF0014,6/13/2026,7:16,Marbled Wood-Quail,Odontophorus gujanensis,6,Nico Jaworski,FALSE,
MON19,NWJ04,DP20260607TO20260615,DSCF0014,6/13/2026,7:16,Green Acouchi,Myoprocta pratti,1,Nico Jaworski,FALSE,
MON19,NWJ04,DP20260607TO20260615,DSCF0015,6/13/2026,9:31,Black Acouti,Dasyprocta fuliginosa,1,Nico Jaworski,FALSE,
MON14,NWJ10,DP20260607TO20260615,DSCF0084,6/11/2026,9:23,Green Acouchi,Myoprocta pratti,1,Connor Munro,FALSE,
MON14,NWJ10,DP20260607TO20260615,DSCF0085,6/11/2026,9:24,Green Acouchi,Myoprocta pratti,1,Connor Munro,FALSE,
MON14,NWJ10,DP20260607TO20260615,DSCF0086,6/11/2026,12:00,Grey-winged Trumpeter,Psophia crepitans,3,Connor Munro,FALSE,
MON14,NWJ10,DP20260607TO20260615,DSCF0087,6/11/2026,12:00,Grey-winged Trumpeter,Psophia crepitans,3,Connor Munro,FALSE,
MON14,NWJ10,DP20260607TO20260615,DSCF0088,6/11/2026,12:00,Grey-winged Trumpeter,Psophia crepitans,2,Connor Munro,FALSE,
MON14,NWJ10,DP20260607TO20260615,DSCF0089,6/11/2026,12:00,Grey-winged Trumpeter,Psophia crepitans,2,Connor Munro,FALSE,
MON14,NWJ10,DP20260607TO20260615,DSCF0090,6/11/2026,12:00,Grey-winged Trumpeter,Psophia crepitans,2,Connor Munro,FALSE,
MON14,NWJ10,DP20260607TO20260615,DSCF0091,6/11/2026,12:01,Grey-winged Trumpeter,Psophia crepitans,1,Connor Munro,FALSE,
MON14,NWJ10,DP20260607TO20260615,DSCF0092,6/11/2026,15:10,Bird,N/A,1,Connor Munro,TRUE,
MON14,NWJ10,DP20260607TO20260615,DSCF0093,6/11/2026,15:10,Bird,N/A,1,Connor Munro,TRUE,
MON14,NWJ10,DP20260607TO20260615,DSCF0094,6/12/2026,7:32,Bird,N/A,1,Connor Munro,TRUE,
MON14,NWJ10,DP20260607TO20260615,DSCF0096,6/12/2026,17:22,Green Acouchi,Myoprocta pratti,1,Connor Munro,FALSE,
MON14,NWJ10,DP20260607TO20260615,DSCF0097,6/12/2026,17:23,Green Acouchi,Myoprocta pratti,1,Connor Munro,FALSE,
MON14,NWJ10,DP20260607TO20260615,DSCF0098,6/12/2026,17:23,Green Acouchi,Myoprocta pratti,1,Connor Munro,FALSE,
MON14,NWJ10,DP20260607TO20260615,DSCF0099,6/12/2026,17:23,Green Acouchi,Myoprocta pratti,1,Connor Munro,FALSE,
MON14,NWJ10,DP20260607TO20260615,DSCF0100,6/12/2026,17:35,Green Acouchi,Myoprocta pratti,1,Connor Munro,FALSE,
MON14,NWJ10,DP20260607TO20260615,DSCF0103,6/12/2026,20:29,Mouse,N/A,1,Connor Munro,TRUE,
MON14,NWJ10,DP20260607TO20260615,DSCF0105,6/13/2026,10:31,Green Acouchi,Myoprocta pratti,1,Connor Munro,FALSE,
MON14,NWJ10,DP20260607TO20260615,DSCF0106,6/13/2026,10:32,None,N/A,0,Connor Munro,TRUE,Couldn't find animal
MON14,NWJ10,DP20260607TO20260615,DSCF0108,6/13/2026,10:57,Green Acouchi,Myoprocta pratti,1,Connor Munro,FALSE,
MON14,NWJ10,DP20260607TO20260615,DSCF0110,6/13/2026,11:05,Green Acouchi,Myoprocta pratti,1,Connor Munro,FALSE,
MON14,NWJ10,DP20260607TO20260615,DSCF0111,6/13/2026,11:05,Green Acouchi,Myoprocta pratti,1,Connor Munro,FALSE,
MON14,NWJ10,DP20260607TO20260615,DSCF0112,6/13/2026,11:08,Green Acouchi,Myoprocta pratti,1,Connor Munro,FALSE,
MON14,NWJ10,DP20260607TO20260615,DSCF0113,6/13/2026,11:13,Green Acouchi,Myoprocta pratti,1,Connor Munro,FALSE,
MON14,NWJ10,DP20260607TO20260615,DSCF0114,6/13/2026,11:18,Green Acouchi,Myoprocta pratti,1,Connor Munro,FALSE,
MON14,NWJ10,DP20260607TO20260615,DSCF0117,6/13/2026,11:23,Green Acouchi,Myoprocta pratti,1,Connor Munro,FALSE,
MON14,NWJ10,DP20260607TO20260615,DSCF0119,6/13/2026,12:45,Green Acouchi,Myoprocta pratti,1,Connor Munro,FALSE,
MON14,NWJ10,DP20260607TO20260615,DSCF0121,6/13/2026,14:58,Great Tinamou,Tinamus major,1,Connor Munro,FALSE,
MON14,NWJ10,DP20260607TO20260615,DSCF0122,6/13/2026,15:19,Green Acouchi,Myoprocta pratti,1,Connor Munro,FALSE,
MON14,NWJ10,DP20260607TO20260615,DSCF0123,6/14/2026,15:54,Green Acouchi,Myoprocta pratti,1,Connor Munro,FALSE,
MON14,NWJ10,DP20260607TO20260615,DSCF0124,6/14/2026,15:54,Green Acouchi,Myoprocta pratti,1,Connor Munro,FALSE,
MON14,NWJ10,DP20260607TO20260615,DSCF0126,6/14/2026,16:27,Green Acouchi,Myoprocta pratti,1,Connor Munro,FALSE,
MON14,NWJ10,DP20260607TO20260615,DSCF0127,6/14/2026,17:39,Green Acouchi,Myoprocta pratti,1,Connor Munro,FALSE,
MON14,NWJ10,DP20260607TO20260615,DSCF0128,6/14/2026,17:40,Green Acouchi,Myoprocta pratti,1,Connor Munro,FALSE,
MON14,NWJ10,DP20260607TO20260615,DSCF0129,6/14/2026,17:51,Green Acouchi,Myoprocta pratti,1,Connor Munro,FALSE,
MON14,NWJ10,DP20260607TO20260615,DSCF0130,6/14/2026,17:56,?,N/A,1,Connor Munro,TRUE,Don't know
MON01,NWJ20,DP20260614TO20260621,DSCF0004,6/14/2026,8:39,Pale-winged Trumpeter,Psophia Leucoptera,1,Connor Munro,FALSE,
MON01,NWJ20,DP20260614TO20260621,DSCF0005,6/14/2026,8:39,Pale-winged Trumpeter,Psophia Leucoptera,2,Connor Munro,FALSE,
MON01,NWJ20,DP20260614TO20260621,DSCF0008,6/14/2026,17:43,Green Acouchi,Myoprocta pratti,1,Connor Munro,FALSE,
MON01,NWJ20,DP20260614TO20260621,DSCF0009,6/14/2026,17:45,Green Acouchi,Myoprocta pratti,2,Connor Munro,FALSE,
MON01,NWJ20,DP20260614TO20260621,DSCF0010,6/14/2026,17:45,Green Acouchi,Myoprocta pratti,2,Connor Munro,FALSE,
MON01,NWJ20,DP20260614TO20260621,DSCF0011,6/14/2026,17:45,Green Acouchi,Myoprocta pratti,2,Connor Munro,FALSE,
MON01,NWJ20,DP20260614TO20260621,DSCF0012,6/14/2026,17:47,Green Acouchi,Myoprocta pratti,1,Connor Munro,FALSE,
MON01,NWJ20,DP20260614TO20260621,DSCF0013,6/14/2026,17:48,Green Acouchi,Myoprocta pratti,1,Connor Munro,FALSE,
MON01,NWJ20,DP20260614TO20260621,DSCF0014,6/14/2026,17:48,Green Acouchi,Myoprocta pratti,1,Connor Munro,FALSE,
MON01,NWJ20,DP20260614TO20260621,DSCF0015,6/14/2026,17:49,Green Acouchi,Myoprocta pratti,1,Connor Munro,FALSE,
MON01,NWJ20,DP20260614TO20260621,DSCF0016,6/14/2026,17:51,Green Acouchi,Myoprocta pratti,2,Connor Munro,FALSE,
MON01,NWJ20,DP20260614TO20260621,DSCF0017,6/15/2026,1:00,Mouse,N/A,1,Connor Munro,TRUE,
MON01,NWJ20,DP20260614TO20260621,DSCF0019,6/15/2026,17:32,Pale-winged Trumpeter,Psophia Leucoptera,1,Connor Munro,FALSE,
MON01,NWJ20,DP20260614TO20260621,DSCF0020,6/15/2026,17:32,Pale-winged Trumpeter,Psophia Leucoptera,1,Connor Munro,FALSE,
MON01,NWJ20,DP20260614TO20260621,DSCF0021,6/15/2026,17:33,Pale-winged Trumpeter,Psophia Leucoptera,1,Connor Munro,FALSE,
MON01,NWJ20,DP20260614TO20260621,DSCF0022,6/16/2026,6:03,Pale-winged Trumpeter,Psophia Leucoptera,1,Connor Munro,FALSE,
MON01,NWJ20,DP20260614TO20260621,DSCF0023,6/16/2026,6:04,Pale-winged Trumpeter,Psophia Leucoptera,1,Connor Munro,FALSE,
MON01,NWJ20,DP20260614TO20260621,DSCF0024,6/16/2026,6:05,Pale-winged Trumpeter,Psophia Leucoptera,2,Connor Munro,FALSE,
MON01,NWJ20,DP20260614TO20260621,DSCF0025,6/16/2026,6:05,Pale-winged Trumpeter,Psophia Leucoptera,3,Connor Munro,FALSE,
MON01,NWJ20,DP20260614TO20260621,DSCF0026,6/16/2026,6:06,Pale-winged Trumpeter,Psophia Leucoptera,2,Connor Munro,FALSE,
MON01,NWJ20,DP20260614TO20260621,DSCF0027,6/16/2026,7:46,Pale-winged Trumpeter,Psophia Leucoptera,3,Connor Munro,FALSE,
MON01,NWJ20,DP20260614TO20260621,DSCF0028,6/16/2026,7:46,Pale-winged Trumpeter,Psophia Leucoptera,3,Connor Munro,FALSE,
MON01,NWJ20,DP20260614TO20260621,DSCF0029,6/16/2026,7:47,Pale-winged Trumpeter,Psophia Leucoptera,2,Connor Munro,FALSE,
MON01,NWJ20,DP20260614TO20260621,DSCF0030,6/16/2026,7:47,Pale-winged Trumpeter,Psophia Leucoptera,1,Connor Munro,FALSE,
MON01,NWJ20,DP20260614TO20260621,DSCF0034,6/16/2026,18:10,Green Acouchi,Myoprocta pratti,2,Connor Munro,FALSE,
MON01,NWJ20,DP20260614TO20260621,DSCF0035,6/16/2026,18:10,Green Acouchi,Myoprocta pratti,2,Connor Munro,FALSE,
MON01,NWJ20,DP20260614TO20260621,DSCF0036,6/16/2026,18:10,Green Acouchi,Myoprocta pratti,2,Connor Munro,FALSE,
MON01,NWJ20,DP20260614TO20260621,DSCF0037,6/16/2026,18:10,Green Acouchi,Myoprocta pratti,2,Connor Munro,FALSE,
MON01,NWJ20,DP20260614TO20260621,DSCF0038,6/16/2026,18:11,Green Acouchi,Myoprocta pratti,1,Connor Munro,FALSE,
MON01,NWJ20,DP20260614TO20260621,DSCF0040,6/16/2026,18:12,Green Acouchi,Myoprocta pratti,1,Connor Munro,FALSE,
MON01,NWJ20,DP20260614TO20260621,DSCF0041,6/16/2026,18:14,Green Acouchi,Myoprocta pratti,1,Connor Munro,FALSE,
MON01,NWJ20,DP20260614TO20260621,DSCF0042,6/17/2026,9:54,Northern Amazon Red Squirrel,Hadrosciurus igniventris,1,Connor Munro,FALSE,
MON01,NWJ20,DP20260614TO20260621,DSCF0043,6/17/2026,9:55,Northern Amazon Red Squirrel,Hadrosciurus igniventris,1,Connor Munro,FALSE,
MON01,NWJ20,DP20260614TO20260621,DSCF0044,6/17/2026,9:55,Northern Amazon Red Squirrel,Hadrosciurus igniventris,1,Connor Munro,FALSE,
MON01,NWJ20,DP20260614TO20260621,DSCF0045,6/17/2026,9:56,Northern Amazon Red Squirrel,Hadrosciurus igniventris,1,Connor Munro,FALSE,
MON01,NWJ20,DP20260614TO20260621,DSCF0046,6/17/2026,9:56,Northern Amazon Red Squirrel,Hadrosciurus igniventris,1,Connor Munro,FALSE,
MON01,NWJ20,DP20260614TO20260621,DSCF0047,6/17/2026,9:56,Northern Amazon Red Squirrel,Hadrosciurus igniventris,1,Connor Munro,FALSE,
MON01,NWJ20,DP20260614TO20260621,DSCF0048,6/17/2026,9:57,Northern Amazon Red Squirrel,Hadrosciurus igniventris,1,Connor Munro,FALSE,
MON01,NWJ20,DP20260614TO20260621,DSCF0049,6/17/2026,9:57,Northern Amazon Red Squirrel,Hadrosciurus igniventris,1,Connor Munro,FALSE,
MON01,NWJ20,DP20260614TO20260621,DSCF0050,6/17/2026,9:57,Northern Amazon Red Squirrel,Hadrosciurus igniventris,1,Connor Munro,FALSE,
MON01,NWJ20,DP20260614TO20260621,DSCF0051,6/17/2026,9:58,Pale-winged Trumpeter,Psophia Leucoptera,4,Connor Munro,FALSE,
MON01,NWJ20,DP20260614TO20260621,DSCF0052,6/17/2026,9:58,Pale-winged Trumpeter,Psophia Leucoptera,4,Connor Munro,FALSE,
MON01,NWJ20,DP20260614TO20260621,DSCF0053,6/17/2026,9:59,Pale-winged Trumpeter,Psophia Leucoptera,4,Connor Munro,FALSE,
MON01,NWJ20,DP20260614TO20260621,DSCF0054,6/17/2026,9:59,Pale-winged Trumpeter,Psophia Leucoptera,1,Connor Munro,FALSE,
MON01,NWJ20,DP20260614TO20260621,DSCF0055,6/17/2026,9:59,Pale-winged Trumpeter,Psophia Leucoptera,1,Connor Munro,FALSE,
MON01,NWJ20,DP20260614TO20260621,DSCF0056,6/17/2026,10:00,Pale-winged Trumpeter,Psophia Leucoptera,1,Connor Munro,FALSE,
MON01,NWJ20,DP20260614TO20260621,DSCF0057,6/17/2026,10:00,Pale-winged Trumpeter,Psophia Leucoptera,1,Connor Munro,FALSE,
MON01,NWJ20,DP20260614TO20260621,DSCF0058,6/17/2026,10:01,Pale-winged Trumpeter,Psophia Leucoptera,1,Connor Munro,FALSE,
MON01,NWJ20,DP20260614TO20260621,DSCF0059,6/17/2026,10:01,Pale-winged Trumpeter,Psophia Leucoptera,1,Connor Munro,FALSE,
MON01,NWJ20,DP20260614TO20260621,DSCF0062,6/17/2026,15:42,Green Acouchi,Myoprocta pratti,1,Connor Munro,FALSE,
MON01,NWJ20,DP20260614TO20260621,DSCF0063,6/17/2026,15:42,Green Acouchi,Myoprocta pratti,1,Connor Munro,FALSE,
MON01,NWJ20,DP20260614TO20260621,DSCF0064,6/17/2026,15:42,Green Acouchi,Myoprocta pratti,1,Connor Munro,FALSE,
MON01,NWJ20,DP20260614TO20260621,DSCF0065,6/17/2026,15:43,Green Acouchi,Myoprocta pratti,1,Connor Munro,FALSE,
MON01,NWJ20,DP20260614TO20260621,DSCF0069,6/18/2026,3:20,Mouse,N/A,1,Connor Munro,TRUE,
MON01,NWJ20,DP20260614TO20260621,DSCF0070,6/18/2026,6:33,Green Acouchi,Myoprocta pratti,1,Connor Munro,FALSE,
MON01,NWJ20,DP20260614TO20260621,DSCF0071,6/18/2026,6:45,Green Acouchi,Myoprocta pratti,1,Connor Munro,FALSE,
MON01,NWJ20,DP20260614TO20260621,DSCF0072,6/18/2026,6:46,Green Acouchi,Myoprocta pratti,1,Connor Munro,FALSE,
MON01,NWJ20,DP20260614TO20260621,DSCF0073,6/18/2026,6:48,Green Acouchi,Myoprocta pratti,1,Connor Munro,FALSE,
MON01,NWJ20,DP20260614TO20260621,DSCF0074,6/18/2026,6:49,Green Acouchi,Myoprocta pratti,1,Connor Munro,FALSE,
MON01,NWJ20,DP20260614TO20260621,DSCF0077,6/18/2026,6:50,Green Acouchi,Myoprocta pratti,1,Connor Munro,FALSE,
MON01,NWJ20,DP20260614TO20260621,DSCF0078,6/18/2026,6:51,Green Acouchi,Myoprocta pratti,1,Connor Munro,FALSE,
MON01,NWJ20,DP20260614TO20260621,DSCF0079,6/18/2026,6:51,Green Acouchi,Myoprocta pratti,1,Connor Munro,FALSE,
MON01,NWJ20,DP20260614TO20260621,DSCF0085,6/18/2026,9:20,Pale-winged Trumpeter,Psophia Leucoptera,3,Connor Munro,FALSE,
MON01,NWJ20,DP20260614TO20260621,DSCF0086,6/18/2026,9:22,Pale-winged Trumpeter,Psophia Leucoptera,1,Connor Munro,FALSE,
MON01,NWJ20,DP20260614TO20260621,DSCF0087,6/18/2026,9:22,Pale-winged Trumpeter,Psophia Leucoptera,1,Connor Munro,FALSE,
MON01,NWJ20,DP20260614TO20260621,DSCF0088,6/18/2026,17:17,Green Acouchi,Myoprocta pratti,1,Connor Munro,FALSE,
MON01,NWJ20,DP20260614TO20260621,DSCF0089,6/18/2026,17:19,Green Acouchi,Myoprocta pratti,1,Connor Munro,FALSE,
MON01,NWJ20,DP20260614TO20260621,DSCF0090,6/18/2026,17:27,Green Acouchi,Myoprocta pratti,1,Connor Munro,FALSE,
MON01,NWJ20,DP20260614TO20260621,DSCF0091,6/18/2026,17:27,Green Acouchi,Myoprocta pratti,1,Connor Munro,FALSE,
MON01,NWJ20,DP20260614TO20260621,DSCF0092,6/18/2026,17:27,Green Acouchi,Myoprocta pratti,1,Connor Munro,FALSE,
MON01,NWJ20,DP20260614TO20260621,DSCF0093,6/18/2026,17:30,Green Acouchi,Myoprocta pratti,1,Connor Munro,FALSE,
MON01,NWJ20,DP20260614TO20260621,DSCF0094,6/18/2026,17:30,Green Acouchi,Myoprocta pratti,1,Connor Munro,FALSE,
MON01,NWJ20,DP20260614TO20260621,DSCF0095,6/18/2026,17:30,Green Acouchi,Myoprocta pratti,1,Connor Munro,FALSE,
MON01,NWJ20,DP20260614TO20260621,DSCF0096,6/18/2026,17:32,Green Acouchi,Myoprocta pratti,1,Connor Munro,FALSE,
MON01,NWJ20,DP20260614TO20260621,DSCF0097,6/18/2026,17:32,Green Acouchi,Myoprocta pratti,1,Connor Munro,FALSE,
MON01,NWJ20,DP20260614TO20260621,DSCF0098,6/18/2026,18:00,Green Acouchi,Myoprocta pratti,1,Connor Munro,FALSE,
MON01,NWJ20,DP20260614TO20260621,DSCF0099,6/18/2026,18:01,Green Acouchi,Myoprocta pratti,1,Connor Munro,FALSE,
MON01,NWJ20,DP20260614TO20260621,DSCF0100,6/18/2026,18:03,Green Acouchi,Myoprocta pratti,1,Connor Munro,FALSE,
MON01,NWJ20,DP20260614TO20260621,DSCF0101,6/19/2026,2:09,Mouse,N/A,1,Connor Munro,TRUE,
MON01,NWJ20,DP20260614TO20260621,DSCF0103,6/19/2026,15:57,Green Acouchi,Myoprocta pratti,1,Connor Munro,FALSE,
MON01,NWJ20,DP20260614TO20260621,DSCF0104,6/19/2026,15:58,Green Acouchi,Myoprocta pratti,1,Connor Munro,FALSE,
MON01,NWJ20,DP20260614TO20260621,DSCF0105,6/19/2026,15:58,Green Acouchi,Myoprocta pratti,1,Connor Munro,FALSE,
MON01,NWJ20,DP20260614TO20260621,DSCF0106,6/19/2026,17:47,Green Acouchi,Myoprocta pratti,1,Connor Munro,FALSE,
MON01,NWJ20,DP20260614TO20260621,DSCF0107,6/19/2026,17:48,Green Acouchi,Myoprocta pratti,1,Connor Munro,FALSE,
MON01,NWJ20,DP20260614TO20260621,DSCF0108,6/19/2026,17:49,Green Acouchi,Myoprocta pratti,1,Connor Munro,FALSE,
MON01,NWJ20,DP20260614TO20260621,DSCF0109,6/19/2026,17:49,Green Acouchi,Myoprocta pratti,1,Connor Munro,FALSE,
MON01,NWJ20,DP20260614TO20260621,DSCF0110,6/19/2026,17:49,Green Acouchi,Myoprocta pratti,1,Connor Munro,FALSE,
MON01,NWJ20,DP20260614TO20260621,DSCF0111,6/19/2026,17:51,Green Acouchi,Myoprocta pratti,1,Connor Munro,FALSE,
MON01,NWJ20,DP20260614TO20260621,DSCF0112,6/19/2026,17:51,Green Acouchi,Myoprocta pratti,2,Connor Munro,FALSE,
MON01,NWJ20,DP20260614TO20260621,DSCF0113,6/19/2026,17:52,Green Acouchi,Myoprocta pratti,2,Connor Munro,FALSE,
MON01,NWJ20,DP20260614TO20260621,DSCF0114,6/20/2026,1:26,Mouse,N/A,1,Connor Munro,FALSE,
MON01,NWJ20,DP20260614TO20260621,DSCF0115,6/20/2026,4:05,Ocelot,Leopardus pardalis,1,Connor Munro,FALSE,
MON01,NWJ20,DP20260614TO20260621,DSCF0116,6/20/2026,7:01,Green Acouchi,Myoprocta pratti,1,Connor Munro,FALSE,
MON01,NWJ20,DP20260614TO20260621,DSCF0117,6/20/2026,7:02,Green Acouchi,Myoprocta pratti,1,Connor Munro,FALSE,
MON01,NWJ20,DP20260614TO20260621,DSCF0118,6/20/2026,7:03,Green Acouchi,Myoprocta pratti,1,Connor Munro,FALSE,
MON01,NWJ20,DP20260614TO20260621,DSCF0119,6/20/2026,7:07,Green Acouchi,Myoprocta pratti,1,Connor Munro,FALSE,
MON01,NWJ20,DP20260614TO20260621,DSCF0120,6/20/2026,7:10,Green Acouchi,Myoprocta pratti,1,Connor Munro,FALSE,
MON01,NWJ20,DP20260614TO20260621,DSCF0122,6/20/2026,13:34,Pale-winged Trumpeter,Psophia Leucoptera,1,Connor Munro,FALSE,
